level,taste,service,environment,location,comment_num,name,food_type,avg_cost,url
准四星商户,0,0,0,车公庙,0,炭烧啤酒屋,小吃快餐,0,http://www.dianping.com/shop/79219034
准四星商户,0,0,0,香蜜湖,0,base咖啡店,饮品店,0,http://www.dianping.com/shop/57648451
准四星商户,0,0,0,香蜜湖,0,KING BOX,面包甜点,0,http://www.dianping.com/shop/72401450
准四星商户,0,0,0,香蜜湖,0,有面儿山西创意面馆,小吃快餐,0,http://www.dianping.com/shop/37929275
准四星商户,0,0,0,香蜜湖,0,松哥面馆,粥粉面,0,http://www.dianping.com/shop/80205900
准四星商户,0,0,0,香蜜湖,0,永鹰高尔夫咖啡茶艺馆,饮品店,0,http://www.dianping.com/shop/63681043
准四星商户,0,0,0,香蜜湖,0,潮满春酒楼,粤菜,0,http://www.dianping.com/shop/5447871
准四星商户,0,0,0,香蜜湖,0,雀巢月饼提货点(南北药行),面包甜点,0,http://www.dianping.com/shop/18431951
准四星商户,0,0,0,香蜜湖,0,鸡煲纸,火锅,￥66,http://www.dianping.com/shop/76413331
准四星商户,6.6,6.6,6.7,华强北,100,飘香冒菜,小吃快餐,￥46,http://www.dianping.com/shop/14778467
准四星商户,6.6,6.9,6.8,香蜜湖,12,潮汕小食,小吃快餐,0,http://www.dianping.com/shop/98271914
准四星商户,6.6,6.9,6.9,新洲,9,立好快速煲仔饭,小吃快餐,￥19,http://www.dianping.com/shop/20862849
准四星商户,6.6,7.0,7.0,荔枝公园片区,9,樱桃开心花甲粉,粥粉面,0,http://www.dianping.com/shop/104094929
准四星商户,6.6,7.1,6.6,竹子林,1,煜原隆江猪脚饭原味汤粉王,小吃快餐,0,http://www.dianping.com/shop/98239956
准四星商户,6.6,7.4,7.1,八卦岭/园岭,14,川味源,川菜,0,http://www.dianping.com/shop/110789524
准四星商户,6.6,7.7,7.3,华强北,3,卷舍菠菜卷饼,小吃快餐,0,http://www.dianping.com/shop/124154856
准四星商户,6.7,6.4,6.3,华强北,68,乡村发现(振华店),湘菜,￥43,http://www.dianping.com/shop/564099
准四星商户,6.7,6.5,6.6,华强北,110,湘粉人家(群星店),小吃快餐,￥17,http://www.dianping.com/shop/522927
准四星商户,6.7,6.8,6.9,车公庙,18,鲜茶语,饮品店,￥20,http://www.dianping.com/shop/83615752
准四星商户,6.7,6.9,6.7,华强北,103,台北涮涮锅,火锅,￥48,http://www.dianping.com/shop/4211138
准四星商户,6.7,6.9,6.8,沙头,8,永利汤粉王,粥粉面,0,http://www.dianping.com/shop/37768550
准四星商户,6.7,6.9,6.8,皇岗,7,黑牛码头,江河湖海鲜,￥100,http://www.dianping.com/shop/65585735
准四星商户,6.7,6.9,7.2,市中心区,7,星巴克(投行大厦店),饮品店,0,http://www.dianping.com/shop/108191766
准四星商户,6.7,6.9,7.2,福田保税区,23,kimi轻米餐厅(福田保税区),小吃快餐,￥31,http://www.dianping.com/shop/83546481
准四星商户,6.7,7.0,6.5,皇岗,2,老上海馄饨铺(中港城店),小吃快餐,0,http://www.dianping.com/shop/112613730
准四星商户,6.7,7.0,6.9,华强北,102,味立方·名典咖啡语茶(红荔店),西餐,￥89,http://www.dianping.com/shop/522613
准四星商户,6.7,7.0,6.9,梅林,9,80饮食吧,饮品店,￥29,http://www.dianping.com/shop/17790030
准四星商户,6.7,7.0,7.0,皇岗,49,璟华茶餐厅(福民店),茶餐厅,￥56,http://www.dianping.com/shop/20854523
准四星商户,6.7,7.0,7.0,福田保税区,6,N°6 Café(保税区店),饮品店,0,http://www.dianping.com/shop/90088773
准四星商户,6.7,7.0,7.1,沙头,9,点心大王,其他美食,0,http://www.dianping.com/shop/114798485
准四星商户,6.7,7.0,7.5,车公庙,26,Marry U爱情咖啡馆,西餐,￥69,http://www.dianping.com/shop/100139340
准四星商户,6.7,7.1,6.9,市中心区,33,蜜菓の蜜制鲜饮(怡景中心城店),饮品店,￥16,http://www.dianping.com/shop/18997076
准四星商户,6.7,7.1,7.0,荔枝公园片区,7,小二生煎(京基百纳空间店),小吃快餐,0,http://www.dianping.com/shop/98811143
准四星商户,6.7,7.1,7.0,香蜜湖,31,108西餐会所,西餐,￥68,http://www.dianping.com/shop/97074899
准四星商户,6.7,7.1,7.1,景田,23,顺德双皮奶,面包甜点,￥31,http://www.dianping.com/shop/114535636
准四星商户,6.7,7.1,7.1,荔枝公园片区,4,东北大馅水饺,小吃快餐,￥20,http://www.dianping.com/shop/66393406
准四星商户,6.7,7.1,7.3,福田保税区,5,臻智会,粤菜,0,http://www.dianping.com/shop/96002557
准四星商户,6.7,7.1,7.6,八卦岭/园岭,16,大城小锅泡面小食堂(笋岗店),小吃快餐,￥25,http://www.dianping.com/shop/113668664
准四星商户,6.7,7.2,6.9,福田保税区,14,状元三及第,小吃快餐,￥16,http://www.dianping.com/shop/27109951
准四星商户,6.7,7.2,7.0,新洲,5,锦李家长沙米粉,粥粉面,0,http://www.dianping.com/shop/92932187
准四星商户,6.7,7.2,7.2,华强北,3,渝见小面(华强北店),粥粉面,0,http://www.dianping.com/shop/113950181
准四星商户,6.7,7.2,7.2,沙头,1,欢乐颂黄记煌,川菜,￥91,http://www.dianping.com/shop/69246929
准四星商户,6.7,7.3,6.6,沙头,3,新疆美味羊肉串,烧烤,0,http://www.dianping.com/shop/98042279
准四星商户,6.7,7.3,7.0,华强北,5,马记潮味馆,粤菜,0,http://www.dianping.com/shop/23113918
准四星商户,6.7,7.3,7.9,市中心区,109,迪趣餐厅(中心书城店),茶餐厅,￥87,http://www.dianping.com/shop/97661704
准四星商户,6.8,6.2,6.2,香蜜湖,588,蚝味馆(香蜜湖湛江风情店),烧烤,￥67,http://www.dianping.com/shop/2204881
准四星商户,6.8,6.4,6.6,华强北,1,重庆好再来酸菜鱼,川菜,0,http://www.dianping.com/shop/97446789
准四星商户,6.8,6.5,6.5,华强北,375,合味芳柳州螺蛳粉,小吃快餐,￥16,http://www.dianping.com/shop/523773
准四星商户,6.8,6.5,6.8,皇岗,1,蒸膳美,小吃快餐,0,http://www.dianping.com/shop/110267262
准四星商户,6.8,6.5,6.8,香蜜湖,331,三十三间堂(东海店),川菜,￥80,http://www.dianping.com/shop/2120200
准四星商户,6.8,6.6,6.5,景田,4,萍记烧鸭店,小吃快餐,0,http://www.dianping.com/shop/41259606
准四星商户,6.8,6.6,6.7,皇岗,22,纯正蒙古牛羊肉,小吃快餐,￥53,http://www.dianping.com/shop/5671423
准四星商户,6.8,6.6,6.8,八卦岭/园岭,160,百果园(百花三路店),水果生鲜,￥70,http://www.dianping.com/shop/553448
准四星商户,6.8,6.7,6.5,景田,3,百果园(新闻路三店),水果生鲜,￥30,http://www.dianping.com/shop/61118583
准四星商户,6.8,6.7,6.7,华强北,65,一品轩(华强北店),面包甜点,￥13,http://www.dianping.com/shop/522918
准四星商户,6.8,6.7,6.8,竹子林,9,小辣椒(建业四街店),湘菜,￥59,http://www.dianping.com/shop/9226456
准四星商户,6.8,6.8,6.5,梅林,5,陈记兴梅雪糕商店,饮品店,0,http://www.dianping.com/shop/67662704
准四星商户,6.8,6.8,6.7,梅林,4,香四坊正宗麻辣烫,小吃快餐,0,http://www.dianping.com/shop/56711250
准四星商户,6.8,6.8,6.8,八卦岭/园岭,1,万绿湖河鲜,其他美食,0,http://www.dianping.com/shop/114762704
准四星商户,6.8,6.8,6.8,八卦岭/园岭,1,食在湘,湘菜,0,http://www.dianping.com/shop/96737356
准四星商户,6.8,6.8,6.8,八卦岭/园岭,5,royaltea皇茶(八卦岭店),饮品店,0,http://www.dianping.com/shop/108349207
准四星商户,6.8,6.8,6.8,华强北,1,中元深海鱼粥,小吃快餐,0,http://www.dianping.com/shop/124999787
准四星商户,6.8,6.8,6.8,华强北,1,功夫颜茶,面包甜点,0,http://www.dianping.com/shop/121494158
准四星商户,6.8,6.8,6.8,华强北,1,正宗重庆小面,粥粉面,0,http://www.dianping.com/shop/124611602
准四星商户,6.8,6.8,6.8,华强北,1,老上海馄饨铺,小吃快餐,0,http://www.dianping.com/shop/114901914
准四星商户,6.8,6.8,6.8,华强北,1,降龙爪爪(华强北店),小吃快餐,0,http://www.dianping.com/shop/123617804
准四星商户,6.8,6.8,6.8,华强北,1,面包好了(群星广场店),面包甜点,0,http://www.dianping.com/shop/114856931
准四星商户,6.8,6.8,6.8,华强北,3,小邓砂锅粥,小吃快餐,0,http://www.dianping.com/shop/59112283
准四星商户,6.8,6.8,6.8,华强南,1,福兴潮汕美食,粤菜,0,http://www.dianping.com/shop/123931741
准四星商户,6.8,6.8,6.8,华强南,6,福仙缘渔火锅,火锅,￥30,http://www.dianping.com/shop/22459939
准四星商户,6.8,6.8,6.8,岗厦,1,一点肠粉王,小吃快餐,0,http://www.dianping.com/shop/120776208
准四星商户,6.8,6.8,6.8,岗厦,1,东二坊7号小吃点,小吃快餐,0,http://www.dianping.com/shop/121480755
准四星商户,6.8,6.8,6.8,市中心区,1,一尊尚扒房,西餐,0,http://www.dianping.com/shop/113859466
准四星商户,6.8,6.8,6.8,新洲,1,叹果tango,水果生鲜,0,http://www.dianping.com/shop/123478828
准四星商户,6.8,6.8,6.8,景田,1,HEYTEAGO,饮品店,0,http://www.dianping.com/shop/124060452
准四星商户,6.8,6.8,6.8,梅林,0,韦小堡·炸鸡汉堡(多丽旗舰店),西餐,0,http://www.dianping.com/shop/124602327
准四星商户,6.8,6.8,6.8,梅林,1,达利时鲜生,水果生鲜,0,http://www.dianping.com/shop/124527949
准四星商户,6.8,6.8,6.8,梅林,5,晨光鲜奶(義和店),饮品店,0,http://www.dianping.com/shop/19130200
准四星商户,6.8,6.8,6.8,沙头,3,港式叉烧饭(上沙东村店),小吃快餐,￥10,http://www.dianping.com/shop/43828465
准四星商户,6.8,6.8,6.8,沙头,4,不二港式铁板炒饭(上沙店),小吃快餐,0,http://www.dianping.com/shop/90112382
准四星商户,6.8,6.8,6.8,皇岗,1,GODfather Bistro教父餐厅,西餐,0,http://www.dianping.com/shop/97354543
准四星商户,6.8,6.8,6.8,皇岗,1,一咕寿司,日本菜,0,http://www.dianping.com/shop/121696357
准四星商户,6.8,6.8,6.8,皇岗,1,东海新生活,粤菜,0,http://www.dianping.com/shop/121891816
准四星商户,6.8,6.8,6.8,皇岗,1,卤潮潮汕鹅肉饭店,粤菜,0,http://www.dianping.com/shop/122856730
准四星商户,6.8,6.8,6.8,皇岗,1,知味阁拉面食堂,日本菜,0,http://www.dianping.com/shop/120012994
准四星商户,6.8,6.8,6.8,皇岗,1,迴旋甜品咖啡小馆,面包甜点,0,http://www.dianping.com/shop/124526562
准四星商户,6.8,6.8,6.8,皇岗,1,黄宗宪剁椒鱼头(皇岗店),小吃快餐,0,http://www.dianping.com/shop/123613853
准四星商户,6.8,6.8,6.8,皇岗,2,马路边边麻辣烫(水围店),火锅,0,http://www.dianping.com/shop/122664641
准四星商户,6.8,6.8,6.8,石厦,1,湛江肥佬早餐,其他美食,0,http://www.dianping.com/shop/68538313
准四星商户,6.8,6.8,6.8,荔枝公园片区,0,遇见牛堡·炸鸡汉堡(罗湖店),西餐,0,http://www.dianping.com/shop/125017218
准四星商户,6.8,6.8,6.8,荔枝公园片区,1,你好！焗饭·披萨,小吃快餐,0,http://www.dianping.com/shop/124933607
准四星商户,6.8,6.8,6.8,荔枝公园片区,2,超浔黑鸭,小吃快餐,0,http://www.dianping.com/shop/108158114
准四星商户,6.8,6.8,6.8,香蜜湖,3,糖炒栗子,小吃快餐,0,http://www.dianping.com/shop/110562204
准四星商户,6.8,6.8,6.9,华强南,38,嘉旺(南园路店),小吃快餐,￥26,http://www.dianping.com/shop/2256997
准四星商户,6.8,6.8,7.0,梅林,157,味立方class(梅林店),饮品店,￥68,http://www.dianping.com/shop/524766
准四星商户,6.8,6.8,7.1,八卦岭/园岭,79,味立方·名典咖啡语茶(百花店),西餐,￥80,http://www.dianping.com/shop/19463983
准四星商户,6.8,6.8,7.1,华强北,42,四季合味椰子鸡(华强北店),火锅,￥134,http://www.dianping.com/shop/66041086
准四星商户,6.8,6.8,7.1,荔枝公园片区,1,鲜味鸭血粉丝,小吃快餐,0,http://www.dianping.com/shop/68041949
准四星商户,6.8,6.8,7.7,竹子林,1,崔记鸭血粉丝,小吃快餐,0,http://www.dianping.com/shop/125151135
准四星商户,6.8,6.9,6.8,华强北,2,南昌特色拌粉,其他美食,0,http://www.dianping.com/shop/70117004
准四星商户,6.8,6.9,6.8,华强北,2,长沙臭豆腐,小吃快餐,0,http://www.dianping.com/shop/95954240
准四星商户,6.8,6.9,6.8,皇岗,5,康富来老上海,本帮江浙菜,0,http://www.dianping.com/shop/92920919
准四星商户,6.8,6.9,6.9,八卦岭/园岭,6,黄焖鸡米饭(红岭店),小吃快餐,￥20,http://www.dianping.com/shop/24795792
准四星商户,6.8,6.9,6.9,华强北,13,何爹浏阳蒸菜,湘菜,￥20,http://www.dianping.com/shop/67572502
准四星商户,6.8,6.9,6.9,皇岗,12,皇茶(中港城店),饮品店,￥25,http://www.dianping.com/shop/93507075
准四星商户,6.8,6.9,6.9,皇岗,21,高记隆江猪脚饭,小吃快餐,￥16,http://www.dianping.com/shop/19583902
准四星商户,6.8,6.9,6.9,竹子林,14,家家乐黄焖鸡米饭,小吃快餐,￥19,http://www.dianping.com/shop/25074362
准四星商户,6.8,6.9,7.1,市中心区,13,御品鲜原味汤粉王,粥粉面,0,http://www.dianping.com/shop/97456814
准四星商户,6.8,6.9,7.1,景田,15,漫渡小馆,烧烤,0,http://www.dianping.com/shop/97739061
准四星商户,6.8,6.9,7.3,梅林,6,秦汉源,粥粉面,0,http://www.dianping.com/shop/124469592
准四星商户,6.8,6.9,7.6,华强北,30,一方面,小吃快餐,￥30,http://www.dianping.com/shop/111568952
准四星商户,6.8,7.0,6.6,香蜜湖,17,洪发隆江猪脚饭,小吃快餐,￥14,http://www.dianping.com/shop/97074356
准四星商户,6.8,7.0,6.7,华强北,18,名扬东北海鲜水饺,小吃快餐,￥17,http://www.dianping.com/shop/73504857
准四星商户,6.8,7.0,6.8,八卦岭/园岭,317,乐奇汉堡(八卦店),西餐,￥25,http://www.dianping.com/shop/68932078
准四星商户,6.8,7.0,6.8,八卦岭/园岭,5,家和悦城市快餐厅,小吃快餐,0,http://www.dianping.com/shop/9079052
准四星商户,6.8,7.0,6.8,华强北,2,老徐手工水饺(振华路店),小吃快餐,0,http://www.dianping.com/shop/98645146
准四星商户,6.8,7.0,6.8,华强北,95,面点王(燕南分店),小吃快餐,￥33,http://www.dianping.com/shop/2252593
准四星商户,6.8,7.0,6.8,荔枝公园片区,23,南小厨,湘菜,￥41,http://www.dianping.com/shop/95566046
准四星商户,6.8,7.0,6.9,八卦岭/园岭,12,包婆麻辣烫,小吃快餐,￥12,http://www.dianping.com/shop/39981811
准四星商户,6.8,7.0,6.9,市民中心,14,QIQI甘草水果(市民中心店),饮品店,0,http://www.dianping.com/shop/97737719
准四星商户,6.8,7.0,6.9,景田,15,陈记麻辣香锅(景田店),川菜,0,http://www.dianping.com/shop/98898374
准四星商户,6.8,7.0,6.9,皇岗,7,重庆老万烧烤·烤活鱼,川菜,0,http://www.dianping.com/shop/90403519
准四星商户,6.8,7.0,7.0,景田,19,淮南牛肉汤焦庄烧饼,小吃快餐,0,http://www.dianping.com/shop/110682603
准四星商户,6.8,7.0,7.0,沙头,2,三叔粥铺,小吃快餐,0,http://www.dianping.com/shop/101999144
准四星商户,6.8,7.0,7.1,车公庙,30,馨西兰中国兰州牛肉拉面(财富广场店),粥粉面,￥20,http://www.dianping.com/shop/24332617
准四星商户,6.8,7.0,7.1,车公庙,4,Dolphin Cafe,饮品店,￥50,http://www.dianping.com/shop/79562976
准四星商户,6.8,7.0,7.2,华强北,246,物质生活书吧,饮品店,￥42,http://www.dianping.com/shop/523677
准四星商户,6.8,7.0,7.2,岗厦,5,小雨小面(岗厦店),粥粉面,0,http://www.dianping.com/shop/114845381
准四星商户,6.8,7.0,7.2,皇岗,11,渔滋渝味(深业上城店),川菜,0,http://www.dianping.com/shop/98532393
准四星商户,6.8,7.0,7.4,市中心区,496,为为螺蛳粉(皇庭广场店),小吃快餐,￥25,http://www.dianping.com/shop/93072255
准四星商户,6.8,7.1,6.6,沙头,2,四川口福居面庄,粥粉面,0,http://www.dianping.com/shop/45623442
准四星商户,6.8,7.1,6.8,岗厦,1,煌上煌,小吃快餐,0,http://www.dianping.com/shop/111984768
准四星商户,6.8,7.1,6.8,市中心区,24,食风尚,小吃快餐,￥20,http://www.dianping.com/shop/9320533
准四星商户,6.8,7.1,6.8,新洲,1,飯貳,小吃快餐,0,http://www.dianping.com/shop/102514131
准四星商户,6.8,7.1,6.9,华强北,4,谣·肴摩登融合菜(世纪汇店),其他美食,0,http://www.dianping.com/shop/102297298
准四星商户,6.8,7.1,7.0,沙头,9,文和友老长沙臭豆腐(下沙店),小吃快餐,0,http://www.dianping.com/shop/102094534
准四星商户,6.8,7.1,7.0,香蜜湖,9,遇仙缘开心花甲粉,小吃快餐,0,http://www.dianping.com/shop/108224134
准四星商户,6.8,7.1,7.1,沙头,1,秦味缘陕西面馆,粥粉面,0,http://www.dianping.com/shop/80377414
准四星商户,6.8,7.1,7.1,沙头,2,馨园,小吃快餐,0,http://www.dianping.com/shop/75194701
准四星商户,6.8,7.2,6.3,沙头,1,森木烧烤,烧烤,0,http://www.dianping.com/shop/98596732
准四星商户,6.8,7.2,6.8,华强北,1,宋小厨土耳其烤肉饭,小吃快餐,0,http://www.dianping.com/shop/113196400
准四星商户,6.8,7.2,6.8,新洲,1,三把火烧烤,烧烤,0,http://www.dianping.com/shop/114543775
准四星商户,6.8,7.2,6.8,香蜜湖,1,未来鲜,小吃快餐,0,http://www.dianping.com/shop/98643694
准四星商户,6.8,7.2,6.8,香蜜湖,1,鲜骨汤排骨米饭,小吃快餐,0,http://www.dianping.com/shop/77277821
准四星商户,6.8,7.2,7.0,华强北,5,虾饼大王,小吃快餐,0,http://www.dianping.com/shop/110871590
准四星商户,6.8,7.2,7.0,皇岗,4,三野素（沙拉·轻食(福田店),小吃快餐,0,http://www.dianping.com/shop/97134864
准四星商户,6.8,7.2,7.1,景田,13,趣园会馆,粤菜,￥50,http://www.dianping.com/shop/3348205
准四星商户,6.8,7.2,7.1,荔枝公园片区,16,万阿婆小面(南园店),粥粉面,0,http://www.dianping.com/shop/111532458
准四星商户,6.8,7.2,7.2,华强北,1,粤来粤湘,小吃快餐,0,http://www.dianping.com/shop/123997506
准四星商户,6.8,7.2,7.2,华强南,1,华师傅过桥米线,小吃快餐,0,http://www.dianping.com/shop/82852604
准四星商户,6.8,7.2,7.2,梅林,1,王大拿酸菜鱼(景田店),小吃快餐,0,http://www.dianping.com/shop/121471182
准四星商户,6.8,7.2,7.2,沙头,10,幂吻茶(上沙店),饮品店,0,http://www.dianping.com/shop/111582223
准四星商户,6.8,7.2,7.3,八卦岭/园岭,27,致面抄手小面,粥粉面,￥20,http://www.dianping.com/shop/101963974
准四星商户,6.8,7.3,7.1,八卦岭/园岭,1,江美,小吃快餐,0,http://www.dianping.com/shop/110335978
准四星商户,6.8,7.3,7.1,华强北,33,喜茶(华强北乐淘里GO店),饮品店,￥31,http://www.dianping.com/shop/125283653
准四星商户,6.8,7.3,7.1,梅林,1,手撕面,小吃快餐,0,http://www.dianping.com/shop/107706881
准四星商户,6.8,7.3,7.2,石厦,236,皇悦酒店一楼餐厅,其他美食,￥72,http://www.dianping.com/shop/525323
准四星商户,6.8,7.3,7.3,华强北,1,湘侬小厨,川菜,0,http://www.dianping.com/shop/96144691
准四星商户,6.8,7.3,7.3,香蜜湖,29,鱼的错酸菜鱼(车公庙店),川菜,0,http://www.dianping.com/shop/110725701
准四星商户,6.8,7.3,8.1,梅林,272,IH CAFE & Bar(福田店),饮品店,￥76,http://www.dianping.com/shop/107787917
准四星商户,6.8,7.4,7.3,华强北,13,1828王老吉现泡凉茶,饮品店,￥19,http://www.dianping.com/shop/121501059
准四星商户,6.8,7.6,7.6,梅林,67,pupu乐手工牛扒坊(梅林佐阾虹湾店),西餐,￥86,http://www.dianping.com/shop/97852056
准四星商户,6.8,7.6,7.6,沙头,1,湘赣木桶饭,小吃快餐,0,http://www.dianping.com/shop/75139574
准四星商户,6.8,7.7,7.2,梅林,1,循环配送,其他美食,0,http://www.dianping.com/shop/32666278
准四星商户,6.9,6.4,6.5,香蜜湖,603,河南老家(香蜜湖度假村店),其他美食,￥72,http://www.dianping.com/shop/1917796
准四星商户,6.9,6.5,6.6,新洲,3,福田武装部饭堂,小吃快餐,0,http://www.dianping.com/shop/22733558
准四星商户,6.9,6.7,6.6,华强南,12,老上海馄饨铺(福星路店),其他美食,0,http://www.dianping.com/shop/79677626
准四星商户,6.9,6.7,6.8,车公庙,10,尚楼,湘菜,￥65,http://www.dianping.com/shop/522307
准四星商户,6.9,6.7,6.8,香蜜湖,29,胡同一号,韩国料理,￥56,http://www.dianping.com/shop/67134063
准四星商户,6.9,6.7,6.9,景田,4,顺德天四季楼,粤菜,0,http://www.dianping.com/shop/18526054
准四星商户,6.9,6.7,6.9,梅林,3,MOOTEA末茶,饮品店,0,http://www.dianping.com/shop/97315195
准四星商户,6.9,6.7,7.0,新洲,190,占美茶餐厅(新洲分店),茶餐厅,￥71,http://www.dianping.com/shop/2207044
准四星商户,6.9,6.7,7.0,新洲,86,客家名栈(新洲店),粤菜,￥83,http://www.dianping.com/shop/525178
准四星商户,6.9,6.8,6.5,华强北,1325,万纳福韩国料理(华强北店),韩国料理,￥56,http://www.dianping.com/shop/2123821
准四星商户,6.9,6.8,6.6,车公庙,346,丸来玩趣(丰盛町店),小吃快餐,￥14,http://www.dianping.com/shop/4509479
准四星商户,6.9,6.8,6.7,八卦岭/园岭,16,轻卤桂林米粉专营店(松园店),粥粉面,0,http://www.dianping.com/shop/96294801
准四星商户,6.9,6.8,6.7,梅林,30,老四川燃面汤粉,小吃快餐,￥15,http://www.dianping.com/shop/18160578
准四星商户,6.9,6.8,6.7,皇岗,39,老上海馄饨铺(皇御苑店),小吃快餐,￥28,http://www.dianping.com/shop/83586343
准四星商户,6.9,6.8,6.7,香蜜湖,2,三津汤包,小吃快餐,0,http://www.dianping.com/shop/96119950
准四星商户,6.9,6.8,6.8,八卦岭/园岭,15,张记桂林米粉,粥粉面,￥11,http://www.dianping.com/shop/20870378
准四星商户,6.9,6.8,6.8,八卦岭/园岭,21,一品轩(园岭新村店),面包甜点,￥12,http://www.dianping.com/shop/522899
准四星商户,6.9,6.8,6.8,八卦岭/园岭,6,重庆传奇面庄,粥粉面,0,http://www.dianping.com/shop/58474781
准四星商户,6.9,6.8,6.8,华强北,13,欧风亚米,面包甜点,￥16,http://www.dianping.com/shop/2254108
准四星商户,6.9,6.8,6.8,华强北,26,湘粉人家(振兴店),小吃快餐,￥21,http://www.dianping.com/shop/522926
准四星商户,6.9,6.8,6.8,华强南,3,回家吃饭(松岭店),湘菜,￥57,http://www.dianping.com/shop/57589348
准四星商户,6.9,6.8,6.8,华强南,98,嘉旺(福安店),小吃快餐,￥21,http://www.dianping.com/shop/522346
准四星商户,6.9,6.8,6.8,市中心区,37,桂林米粉(连城新天地店),粥粉面,￥24,http://www.dianping.com/shop/97306519
准四星商户,6.9,6.8,6.8,新洲,7,品牛牛杂粉面,粥粉面,0,http://www.dianping.com/shop/19362029
准四星商户,6.9,6.8,6.8,梅林,2,邹邹肠粉王店,粥粉面,0,http://www.dianping.com/shop/112030908
准四星商户,6.9,6.8,6.8,沙头,2,潮味汤粉王,粥粉面,0,http://www.dianping.com/shop/20870356
准四星商户,6.9,6.8,6.8,皇岗,5,PokéDon吞饭(皇岗店),其他美食,0,http://www.dianping.com/shop/93918160
准四星商户,6.9,6.8,6.8,皇岗,7,美味源(联合广场店),小吃快餐,0,http://www.dianping.com/shop/99093002
准四星商户,6.9,6.8,6.8,香蜜湖,29,津味馆,小吃快餐,￥26,http://www.dianping.com/shop/524968
准四星商户,6.9,6.8,6.9,八卦岭/园岭,48,湘粉人家(红岭店),小吃快餐,￥23,http://www.dianping.com/shop/2594008
准四星商户,6.9,6.8,6.9,华强北,7,万绿湖客家食府,粤菜,0,http://www.dianping.com/shop/19235283
准四星商户,6.9,6.8,6.9,岗厦,10,品味坊台湾铁板自选快餐,小吃快餐,0,http://www.dianping.com/shop/75112799
准四星商户,6.9,6.8,6.9,沙头,13,九门寨柴火鸡(下沙店),其他美食,￥59,http://www.dianping.com/shop/67221875
准四星商户,6.9,6.8,6.9,皇岗,535,毛家饭店(彩田店),湘菜,￥62,http://www.dianping.com/shop/24631150
准四星商户,6.9,6.8,6.9,车公庙,2,天安数码城员工食堂,小吃快餐,0,http://www.dianping.com/shop/5227976
准四星商户,6.9,6.8,6.9,香蜜湖,11,开心麻辣烫,小吃快餐,0,http://www.dianping.com/shop/96341331
准四星商户,6.9,6.8,6.9,香蜜湖,40,好运来大酒楼,粤菜,￥79,http://www.dianping.com/shop/3895606
准四星商户,6.9,6.8,6.9,香蜜湖,5,台湾一品茶(车公庙店),饮品店,￥11,http://www.dianping.com/shop/4107264
准四星商户,6.9,6.8,6.9,香蜜湖,6,Bakerz180烘焙达人·生日蛋糕(东海城市广场店),面包甜点,￥17,http://www.dianping.com/shop/50720786
准四星商户,6.9,6.8,7.1,八卦岭/园岭,4,谢大哥·小龙虾,小龙虾,￥58,http://www.dianping.com/shop/66776333
准四星商户,6.9,6.9,6.5,梅林,18,品味饼屋,面包甜点,￥11,http://www.dianping.com/shop/3097381
准四星商户,6.9,6.9,6.6,皇岗,1,头号粥铺(皇岗店),小吃快餐,0,http://www.dianping.com/shop/98262269
准四星商户,6.9,6.9,6.7,上沙/下沙,38,大卡司(下沙八坊店),饮品店,￥15,http://www.dianping.com/shop/19355196
准四星商户,6.9,6.9,6.7,八卦岭/园岭,24,茂源轩客家菜(八卦一路店),粤菜,￥57,http://www.dianping.com/shop/5647294
准四星商户,6.9,6.9,6.7,华强北,122,回家吃饭(振中店),江河湖海鲜,0,http://www.dianping.com/shop/69820270
准四星商户,6.9,6.9,6.7,华强北,124,桃园灌汤包(高科德电子店),小吃快餐,￥4,http://www.dianping.com/shop/5683404
准四星商户,6.9,6.9,6.7,华强南,3,肚子里有料(滨河店),小吃快餐,0,http://www.dianping.com/shop/90493840
准四星商户,6.9,6.9,6.7,岗厦,3,韩式铁板烧,小吃快餐,0,http://www.dianping.com/shop/67404074
准四星商户,6.9,6.9,6.7,岗厦,5,民间瓦罐煨汤,小吃快餐,￥17,http://www.dianping.com/shop/50451683
准四星商户,6.9,6.9,6.7,景田,9,陈智豪隆江猪脚饭,小吃快餐,￥15,http://www.dianping.com/shop/66931453
准四星商户,6.9,6.9,6.7,香蜜湖,5,龙记桂林米粉(香蜜湖农林分店),粥粉面,0,http://www.dianping.com/shop/97562027
准四星商户,6.9,6.9,6.8,上沙/下沙,3,砂锅土豆粉,川菜,￥14,http://www.dianping.com/shop/4200155
准四星商户,6.9,6.9,6.8,八卦岭/园岭,8,正新鸡排,小吃快餐,0,http://www.dianping.com/shop/90321402
准四星商户,6.9,6.9,6.8,华强北,20,阿里山贡茶,饮品店,￥15,http://www.dianping.com/shop/42457609
准四星商户,6.9,6.9,6.8,华强北,27,一品轩(百花分店),面包甜点,￥9,http://www.dianping.com/shop/522904
准四星商户,6.9,6.9,6.8,华强北,4,牛行天下,火锅,￥20,http://www.dianping.com/shop/2031682
准四星商户,6.9,6.9,6.8,华强北,8,水晶冒菜,小吃快餐,0,http://www.dianping.com/shop/92777566
准四星商户,6.9,6.9,6.8,华强南,12,三毛餐厅,小吃快餐,0,http://www.dianping.com/shop/107492140
准四星商户,6.9,6.9,6.8,华强南,1,饭点香汁饭,川菜,0,http://www.dianping.com/shop/98019610
